PassengerId;Age;Evasions;S;U;B;Tram
0448_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
0448_02;32.0;TRUE;FALSE;FALSE;FALSE;FALSE
0449_01;11.0;TRUE;FALSE;FALSE;FALSE;FALSE
0452_01;22.0;FALSE;FALSE;TRUE;FALSE;FALSE
0453_01;19.0;FALSE;TRUE;FALSE;FALSE;FALSE
0453_02;34.0;FALSE;TRUE;FALSE;FALSE;FALSE
0453_03;72.0;FALSE;TRUE;FALSE;FALSE;FALSE
0454_01;28.0;FALSE;TRUE;FALSE;FALSE;FALSE
0454_02;42.0;FALSE;TRUE;FALSE;FALSE;FALSE
0454_03;43.0;FALSE;TRUE;FALSE;FALSE;FALSE
0456_01;55.0;TRUE;FALSE;FALSE;FALSE;TRUE
0457_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
0457_02;6.0;TRUE;FALSE;FALSE;FALSE;FALSE
0457_03;7.0;TRUE;FALSE;FALSE;FALSE;TRUE
0458_01;28.0;FALSE;TRUE;FALSE;FALSE;FALSE
0459_01;15.0;TRUE;FALSE;FALSE;FALSE;TRUE
0460_01;24.0;TRUE;FALSE;FALSE;FALSE;FALSE
0461_01;31.0;TRUE;FALSE;FALSE;FALSE;TRUE
0461_02;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
0461_03;1.0;TRUE;FALSE;FALSE;FALSE;TRUE
0462_01;50.0;TRUE;FALSE;FALSE;FALSE;FALSE
0463_01;34.0;FALSE;FALSE;TRUE;FALSE;TRUE
0463_02;14.0;FALSE;FALSE;TRUE;FALSE;TRUE
0465_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
0465_02;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
0466_01;36.0;TRUE;FALSE;FALSE;FALSE;TRUE
0468_01;34.0;TRUE;FALSE;FALSE;FALSE;FALSE
0470_01;25.0;FALSE;FALSE;TRUE;FALSE;FALSE
0470_02;36.0;FALSE;FALSE;FALSE;TRUE;FALSE
0471_01;16.0;FALSE;TRUE;FALSE;FALSE;TRUE
0471_02;30.0;FALSE;TRUE;FALSE;FALSE;TRUE
0472_01;37.0;TRUE;FALSE;FALSE;FALSE;TRUE
0474_01;15.0;TRUE;FALSE;FALSE;FALSE;FALSE
0475_01;36.0;TRUE;FALSE;FALSE;FALSE;TRUE
0476_01;27.0;FALSE;FALSE;TRUE;FALSE;TRUE
0476_02;27.0;FALSE;FALSE;TRUE;FALSE;FALSE
0476_03;12.0;FALSE;FALSE;TRUE;FALSE;FALSE
0477_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
0480_01;27.0;TRUE;FALSE;FALSE;FALSE;TRUE
0481_01;13.0;TRUE;FALSE;FALSE;FALSE;FALSE
0482_01;27.0;TRUE;FALSE;FALSE;FALSE;TRUE
0482_02;28.0;TRUE;FALSE;FALSE;FALSE;TRUE
0485_01;21.0;FALSE;TRUE;FALSE;FALSE;TRUE
0487_01;39.0;FALSE;TRUE;FALSE;FALSE;FALSE
0488_01;28.0;TRUE;FALSE;FALSE;FALSE;FALSE
0490_01;14.0;TRUE;FALSE;FALSE;FALSE;FALSE
0498_01;27.0;FALSE;TRUE;FALSE;FALSE;FALSE
0498_02;46.0;FALSE;TRUE;FALSE;FALSE;FALSE
0499_01;27.0;FALSE;FALSE;TRUE;FALSE;FALSE
0499_02;21.0;FALSE;FALSE;TRUE;FALSE;TRUE
0500_01;21.0;FALSE;FALSE;TRUE;FALSE;TRUE
0501_01;42.0;FALSE;TRUE;FALSE;FALSE;TRUE
0502_01;22.0;FALSE;FALSE;TRUE;FALSE;TRUE
0503_01;10.0;FALSE;FALSE;TRUE;FALSE;TRUE
0503_02;43.0;FALSE;FALSE;TRUE;FALSE;TRUE
0503_03;42.0;FALSE;FALSE;TRUE;FALSE;TRUE
0504_01;18.0;FALSE;TRUE;FALSE;FALSE;FALSE
0504_02;54.0;FALSE;TRUE;FALSE;FALSE;FALSE
0504_03;24.0;FALSE;TRUE;FALSE;FALSE;FALSE
0504_04;64.0;FALSE;TRUE;FALSE;FALSE;TRUE
0504_05;18.0;FALSE;TRUE;FALSE;FALSE;FALSE
0504_06;53.0;FALSE;FALSE;FALSE;TRUE;FALSE
0506_01;23.0;FALSE;FALSE;TRUE;FALSE;FALSE
0507_01;39.0;TRUE;FALSE;FALSE;FALSE;TRUE
0510_01;59.0;FALSE;TRUE;FALSE;FALSE;TRUE
0512_01;32.0;FALSE;TRUE;FALSE;FALSE;TRUE
0512_02;55.0;FALSE;TRUE;FALSE;FALSE;FALSE
0513_01;21.0;TRUE;FALSE;FALSE;FALSE;FALSE
0515_01;50.0;FALSE;TRUE;FALSE;FALSE;FALSE
0516_01;55.0;FALSE;TRUE;FALSE;FALSE;TRUE
0517_01;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
0518_01;35.0;FALSE;FALSE;FALSE;TRUE;FALSE
0519_01;29.0;TRUE;FALSE;FALSE;FALSE;FALSE
0520_01;55.0;TRUE;FALSE;FALSE;FALSE;TRUE
0521_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
0522_01;42.0;TRUE;FALSE;FALSE;FALSE;TRUE
0523_01;35.0;TRUE;FALSE;FALSE;FALSE;TRUE
0525_01;47.0;TRUE;FALSE;FALSE;FALSE;FALSE
0527_01;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
0527_02;34.0;FALSE;FALSE;TRUE;FALSE;FALSE
0528_01;46.0;FALSE;TRUE;FALSE;FALSE;TRUE
0529_01;26.0;TRUE;FALSE;FALSE;FALSE;FALSE
0531_01;1.0;TRUE;FALSE;FALSE;FALSE;FALSE
0531_02;29.0;TRUE;FALSE;FALSE;FALSE;FALSE
0533_01;33.0;FALSE;FALSE;TRUE;FALSE;TRUE
0534_01;34.0;FALSE;TRUE;FALSE;FALSE;TRUE
0534_02;49.0;FALSE;TRUE;FALSE;FALSE;TRUE
0537_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
0538_01;28.0;TRUE;FALSE;FALSE;FALSE;TRUE
0539_01;29.0;FALSE;TRUE;FALSE;FALSE;FALSE
0539_02;36.0;FALSE;TRUE;FALSE;FALSE;FALSE
0539_03;30.0;FALSE;FALSE;FALSE;TRUE;FALSE
0539_04;49.0;FALSE;TRUE;FALSE;FALSE;FALSE
0539_05;38.0;FALSE;TRUE;FALSE;FALSE;TRUE
0540_01;31.0;FALSE;FALSE;TRUE;FALSE;FALSE
0540_02;17.0;FALSE;FALSE;FALSE;TRUE;TRUE
0542_01;26.0;TRUE;FALSE;FALSE;FALSE;TRUE
0545_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
0546_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
0547_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
0548_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
0549_01;32.0;FALSE;FALSE;TRUE;FALSE;TRUE
0549_02;43.0;FALSE;FALSE;TRUE;FALSE;FALSE
0550_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
0551_01;42.0;TRUE;FALSE;FALSE;FALSE;TRUE
0552_01;29.0;FALSE;TRUE;FALSE;FALSE;FALSE
0553_01;40.0;FALSE;TRUE;FALSE;FALSE;FALSE
0553_02;37.0;FALSE;TRUE;FALSE;FALSE;TRUE
0555_01;61.0;FALSE;TRUE;FALSE;FALSE;FALSE
0555_02;33.0;FALSE;TRUE;FALSE;FALSE;TRUE
0556_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
0559_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
0560_01;4.0;TRUE;FALSE;FALSE;FALSE;TRUE
0560_02;12.0;TRUE;FALSE;FALSE;FALSE;TRUE
0560_03;44.0;FALSE;FALSE;FALSE;TRUE;TRUE
0561_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
0563_01;33.0;FALSE;FALSE;TRUE;FALSE;TRUE
0564_01;32.0;FALSE;TRUE;FALSE;FALSE;FALSE
0564_02;28.0;FALSE;TRUE;FALSE;FALSE;FALSE
0564_03;28.0;FALSE;TRUE;FALSE;FALSE;TRUE
0565_01;31.0;FALSE;FALSE;TRUE;FALSE;TRUE
0566_01;13.0;FALSE;FALSE;TRUE;FALSE;FALSE
0567_01;14.0;TRUE;FALSE;FALSE;FALSE;FALSE
0568_01;33.0;FALSE;TRUE;FALSE;FALSE;FALSE
0568_02;29.0;FALSE;TRUE;FALSE;FALSE;FALSE
0569_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
0570_01;36.0;FALSE;TRUE;FALSE;FALSE;TRUE
0571_01;22.0;FALSE;TRUE;FALSE;FALSE;FALSE
0571_02;19.0;FALSE;TRUE;FALSE;FALSE;FALSE
0571_03;42.0;FALSE;TRUE;FALSE;FALSE;FALSE
0571_04;30.0;FALSE;TRUE;FALSE;FALSE;FALSE
0571_05;16.0;FALSE;TRUE;FALSE;FALSE;FALSE
0571_06;55.0;FALSE;TRUE;FALSE;FALSE;TRUE
0571_07;55.0;FALSE;TRUE;FALSE;FALSE;FALSE
0572_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
0573_01;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
0575_01;18.0;FALSE;TRUE;FALSE;FALSE;FALSE
0576_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
0577_01;65.0;TRUE;FALSE;FALSE;FALSE;TRUE
0579_01;55.0;TRUE;FALSE;FALSE;FALSE;TRUE
0579_02;50.0;TRUE;FALSE;FALSE;FALSE;TRUE
0580_01;49.0;TRUE;FALSE;FALSE;FALSE;FALSE
0581_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
0582_01;33.0;FALSE;FALSE;TRUE;FALSE;FALSE
0583_01;3.0;FALSE;FALSE;TRUE;FALSE;FALSE
0583_02;0.0;FALSE;FALSE;TRUE;FALSE;FALSE
0583_03;33.0;FALSE;FALSE;TRUE;FALSE;FALSE
0585_01;48.0;FALSE;FALSE;TRUE;FALSE;FALSE
0585_02;5.0;FALSE;FALSE;TRUE;FALSE;FALSE
0585_03;23.0;FALSE;FALSE;TRUE;FALSE;TRUE
0586_01;53.0;FALSE;TRUE;FALSE;FALSE;FALSE
0587_01;18.0;FALSE;FALSE;TRUE;FALSE;TRUE
0588_01;20.0;TRUE;FALSE;FALSE;FALSE;FALSE
0589_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
0590_01;48.0;TRUE;FALSE;FALSE;FALSE;TRUE
0591_01;19.0;TRUE;FALSE;FALSE;FALSE;FALSE
0593_01;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
0594_01;9.0;TRUE;FALSE;FALSE;FALSE;TRUE
0594_02;24.0;FALSE;FALSE;FALSE;TRUE;TRUE
0596_01;46.0;FALSE;FALSE;TRUE;FALSE;TRUE
0597_01;23.0;TRUE;FALSE;FALSE;FALSE;FALSE
0597_02;21.0;TRUE;FALSE;FALSE;FALSE;FALSE
0598_01;19.0;TRUE;FALSE;FALSE;FALSE;FALSE
0599_01;0.0;FALSE;FALSE;TRUE;FALSE;TRUE
0599_02;4.0;FALSE;FALSE;TRUE;FALSE;TRUE
0599_03;26.0;FALSE;FALSE;TRUE;FALSE;TRUE
0599_04;9.0;FALSE;FALSE;TRUE;FALSE;FALSE
0600_01;24.0;FALSE;TRUE;FALSE;FALSE;TRUE
0602_01;24.0;FALSE;FALSE;TRUE;FALSE;FALSE
0602_02;25.0;FALSE;FALSE;TRUE;FALSE;TRUE
0602_03;21.0;FALSE;FALSE;TRUE;FALSE;FALSE
0603_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
0607_01;37.0;FALSE;TRUE;FALSE;FALSE;TRUE
0607_02;44.0;FALSE;TRUE;FALSE;FALSE;TRUE
0607_03;43.0;FALSE;TRUE;FALSE;FALSE;TRUE
0608_01;7.0;TRUE;FALSE;FALSE;FALSE;TRUE
0609_01;33.0;FALSE;FALSE;TRUE;FALSE;TRUE
0610_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
0611_01;31.0;TRUE;FALSE;FALSE;FALSE;FALSE
0612_01;27.0;FALSE;TRUE;FALSE;FALSE;FALSE
0614_01;34.0;TRUE;FALSE;FALSE;FALSE;TRUE
0615_01;58.0;TRUE;FALSE;FALSE;FALSE;FALSE
0615_02;7.0;TRUE;FALSE;FALSE;FALSE;TRUE
0615_03;3.0;TRUE;FALSE;FALSE;FALSE;FALSE
0618_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
0618_02;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
0619_01;39.0;FALSE;TRUE;FALSE;FALSE;FALSE
0619_02;43.0;FALSE;TRUE;FALSE;FALSE;FALSE
0623_01;22.0;TRUE;FALSE;FALSE;FALSE;FALSE
0628_01;44.0;TRUE;FALSE;FALSE;FALSE;TRUE
0629_01;38.0;TRUE;FALSE;FALSE;FALSE;TRUE
0630_01;32.0;FALSE;FALSE;TRUE;FALSE;FALSE
0631_01;55.0;FALSE;FALSE;TRUE;FALSE;FALSE
0633_01;31.0;FALSE;FALSE;TRUE;FALSE;TRUE
0634_01;39.0;TRUE;FALSE;FALSE;FALSE;TRUE
0635_01;35.0;TRUE;FALSE;FALSE;FALSE;TRUE
0635_02;37.0;TRUE;FALSE;FALSE;FALSE;TRUE
0636_01;13.0;TRUE;FALSE;FALSE;FALSE;TRUE
0636_02;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
0637_01;20.0;FALSE;FALSE;TRUE;FALSE;TRUE
0638_01;20.0;FALSE;TRUE;FALSE;FALSE;FALSE
0639_01;63.0;TRUE;FALSE;FALSE;FALSE;TRUE
0641_01;36.0;TRUE;FALSE;FALSE;FALSE;TRUE
0642_01;29.0;FALSE;TRUE;FALSE;FALSE;TRUE
0642_02;36.0;FALSE;TRUE;FALSE;FALSE;TRUE
0642_03;72.0;FALSE;TRUE;FALSE;FALSE;TRUE
0642_04;30.0;FALSE;TRUE;FALSE;FALSE;FALSE
0642_05;30.0;FALSE;TRUE;FALSE;FALSE;FALSE
0643_01;19.0;FALSE;FALSE;TRUE;FALSE;TRUE
0644_01;33.0;FALSE;TRUE;FALSE;FALSE;FALSE
0645_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
0646_01;38.0;FALSE;TRUE;FALSE;FALSE;FALSE
0647_01;7.0;FALSE;FALSE;TRUE;FALSE;FALSE
0647_02;58.0;FALSE;FALSE;TRUE;FALSE;FALSE
0647_03;33.0;FALSE;FALSE;TRUE;FALSE;TRUE
0650_01;3.0;TRUE;FALSE;FALSE;FALSE;FALSE
0653_01;39.0;FALSE;FALSE;TRUE;FALSE;FALSE
0655_01;37.0;FALSE;FALSE;TRUE;FALSE;TRUE
0656_01;32.0;TRUE;FALSE;FALSE;FALSE;TRUE
0657_01;28.0;TRUE;FALSE;FALSE;FALSE;TRUE
0657_02;38.0;TRUE;FALSE;FALSE;FALSE;TRUE
0658_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
0659_01;18.0;TRUE;FALSE;FALSE;FALSE;FALSE
0660_01;15.0;TRUE;FALSE;FALSE;FALSE;FALSE
0661_01;44.0;FALSE;TRUE;FALSE;FALSE;TRUE
0663_01;44.0;TRUE;FALSE;FALSE;FALSE;TRUE
0664_01;36.0;FALSE;TRUE;FALSE;FALSE;TRUE
0665_01;28.0;FALSE;FALSE;FALSE;TRUE;TRUE
0665_02;15.0;FALSE;FALSE;TRUE;FALSE;TRUE
0668_01;45.0;TRUE;FALSE;FALSE;FALSE;TRUE
0669_01;26.0;TRUE;FALSE;FALSE;FALSE;TRUE
0671_01;46.0;TRUE;FALSE;FALSE;FALSE;FALSE
0672_01;25.0;TRUE;FALSE;FALSE;FALSE;TRUE
0674_01;46.0;TRUE;FALSE;FALSE;FALSE;FALSE
0677_01;15.0;TRUE;FALSE;FALSE;FALSE;FALSE
0678_01;37.0;TRUE;FALSE;FALSE;FALSE;FALSE
0679_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
0680_01;45.0;TRUE;FALSE;FALSE;FALSE;FALSE
0680_02;7.0;TRUE;FALSE;FALSE;FALSE;FALSE
0680_03;5.0;TRUE;FALSE;FALSE;FALSE;FALSE
0682_01;38.0;FALSE;FALSE;TRUE;FALSE;FALSE
0683_01;30.0;FALSE;FALSE;TRUE;FALSE;TRUE
0684_01;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
0684_02;0.0;FALSE;FALSE;TRUE;FALSE;TRUE
0684_03;20.0;FALSE;FALSE;TRUE;FALSE;FALSE
0685_01;41.0;TRUE;FALSE;FALSE;FALSE;TRUE
0686_01;18.0;FALSE;FALSE;TRUE;FALSE;FALSE
0686_02;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
0687_01;19.0;FALSE;FALSE;TRUE;FALSE;TRUE
0688_01;34.0;FALSE;FALSE;TRUE;FALSE;TRUE
0689_01;36.0;FALSE;TRUE;FALSE;FALSE;FALSE
0690_01;54.0;FALSE;FALSE;TRUE;FALSE;FALSE
0691_01;19.0;FALSE;FALSE;TRUE;FALSE;TRUE
0691_02;21.0;FALSE;FALSE;TRUE;FALSE;TRUE
0691_03;23.0;FALSE;FALSE;TRUE;FALSE;FALSE
0693_01;35.0;FALSE;TRUE;FALSE;FALSE;FALSE
0693_02;34.0;FALSE;TRUE;FALSE;FALSE;TRUE
0696_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
0697_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
0699_01;18.0;FALSE;FALSE;TRUE;FALSE;FALSE
0699_02;24.0;FALSE;FALSE;TRUE;FALSE;TRUE
0701_01;33.0;FALSE;TRUE;FALSE;FALSE;FALSE
0702_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
0703_01;18.0;TRUE;FALSE;FALSE;FALSE;FALSE
0704_01;19.0;TRUE;FALSE;FALSE;FALSE;FALSE
0705_01;43.0;TRUE;FALSE;FALSE;FALSE;TRUE
0707_01;44.0;TRUE;FALSE;FALSE;FALSE;FALSE
0709_01;25.0;FALSE;TRUE;FALSE;FALSE;TRUE
0709_02;25.0;FALSE;TRUE;FALSE;FALSE;FALSE
0709_03;23.0;FALSE;TRUE;FALSE;FALSE;FALSE
0710_01;23.0;FALSE;FALSE;TRUE;FALSE;TRUE
0712_01;20.0;FALSE;FALSE;TRUE;FALSE;FALSE
0712_02;2.0;FALSE;FALSE;TRUE;FALSE;FALSE
0713_01;26.0;TRUE;FALSE;FALSE;FALSE;TRUE
0714_01;38.0;TRUE;FALSE;FALSE;FALSE;FALSE
0714_02;1.0;TRUE;FALSE;FALSE;FALSE;TRUE
0714_03;12.0;TRUE;FALSE;FALSE;FALSE;TRUE
0714_04;2.0;TRUE;FALSE;FALSE;FALSE;FALSE
0714_05;25.0;TRUE;FALSE;FALSE;FALSE;FALSE
0714_06;1.0;TRUE;FALSE;FALSE;FALSE;FALSE
0714_07;0.0;TRUE;FALSE;FALSE;FALSE;FALSE
0715_01;54.0;FALSE;TRUE;FALSE;FALSE;FALSE
0718_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
0719_01;19.0;FALSE;FALSE;TRUE;FALSE;TRUE
0724_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
0726_01;20.0;TRUE;FALSE;FALSE;FALSE;FALSE
0727_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
0728_01;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
0729_01;14.0;TRUE;FALSE;FALSE;FALSE;TRUE
0732_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
0733_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
0734_01;62.0;TRUE;FALSE;FALSE;FALSE;TRUE
0736_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
0737_01;65.0;FALSE;TRUE;FALSE;FALSE;TRUE
0738_01;47.0;FALSE;FALSE;TRUE;FALSE;FALSE
0740_01;67.0;FALSE;TRUE;FALSE;FALSE;TRUE
0740_02;14.0;FALSE;TRUE;FALSE;FALSE;FALSE
0740_03;41.0;FALSE;TRUE;FALSE;FALSE;TRUE
0743_01;14.0;TRUE;FALSE;FALSE;FALSE;FALSE
0746_01;19.0;TRUE;FALSE;FALSE;FALSE;FALSE
0750_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
0753_01;34.0;FALSE;TRUE;FALSE;FALSE;FALSE
0753_02;65.0;FALSE;TRUE;FALSE;FALSE;TRUE
0753_03;42.0;FALSE;TRUE;FALSE;FALSE;FALSE
0754_01;22.0;FALSE;TRUE;FALSE;FALSE;FALSE
0756_01;54.0;FALSE;TRUE;FALSE;FALSE;FALSE
0756_02;34.0;FALSE;TRUE;FALSE;FALSE;TRUE
0756_03;27.0;FALSE;TRUE;FALSE;FALSE;FALSE
0757_01;67.0;FALSE;FALSE;TRUE;FALSE;TRUE
0761_01;33.0;FALSE;TRUE;FALSE;FALSE;TRUE
0762_01;30.0;TRUE;FALSE;FALSE;FALSE;FALSE
0764_01;22.0;TRUE;FALSE;FALSE;FALSE;FALSE
0765_01;35.0;FALSE;FALSE;TRUE;FALSE;TRUE
0765_02;23.0;FALSE;FALSE;TRUE;FALSE;TRUE
0767_01;49.0;TRUE;FALSE;FALSE;FALSE;TRUE
0768_01;36.0;FALSE;TRUE;FALSE;FALSE;TRUE
0768_02;31.0;FALSE;TRUE;FALSE;FALSE;FALSE
0769_01;54.0;FALSE;TRUE;FALSE;FALSE;FALSE
0770_01;0.0;TRUE;FALSE;FALSE;FALSE;FALSE
0770_02;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
0770_03;54.0;TRUE;FALSE;FALSE;FALSE;FALSE
0770_04;10.0;TRUE;FALSE;FALSE;FALSE;FALSE
0770_05;0.0;TRUE;FALSE;FALSE;FALSE;TRUE
0770_06;7.0;TRUE;FALSE;FALSE;FALSE;FALSE
0771_01;25.0;TRUE;FALSE;FALSE;FALSE;FALSE
0772_01;37.0;FALSE;TRUE;FALSE;FALSE;TRUE
0772_02;15.0;FALSE;TRUE;FALSE;FALSE;FALSE
0772_03;26.0;FALSE;FALSE;FALSE;TRUE;FALSE
0772_04;7.0;FALSE;TRUE;FALSE;FALSE;TRUE
0773_01;30.0;TRUE;FALSE;FALSE;FALSE;TRUE
0776_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
0777_01;30.0;FALSE;TRUE;FALSE;FALSE;TRUE
0779_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
0781_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
0782_01;59.0;FALSE;FALSE;TRUE;FALSE;FALSE
0784_01;28.0;FALSE;TRUE;FALSE;FALSE;FALSE
0785_01;32.0;TRUE;FALSE;FALSE;FALSE;TRUE
0786_01;19.0;TRUE;FALSE;FALSE;FALSE;FALSE
0787_01;7.0;TRUE;FALSE;FALSE;FALSE;FALSE
0788_01;16.0;TRUE;FALSE;FALSE;FALSE;TRUE
0789_01;31.0;FALSE;TRUE;FALSE;FALSE;TRUE
0789_02;30.0;FALSE;TRUE;FALSE;FALSE;TRUE
0789_03;26.0;FALSE;TRUE;FALSE;FALSE;FALSE
0790_01;20.0;TRUE;FALSE;FALSE;FALSE;FALSE
0791_01;24.0;TRUE;FALSE;FALSE;FALSE;FALSE
0793_01;39.0;TRUE;FALSE;FALSE;FALSE;TRUE
0794_01;19.0;FALSE;FALSE;TRUE;FALSE;FALSE
0794_02;27.0;FALSE;FALSE;TRUE;FALSE;FALSE
0795_01;34.0;TRUE;FALSE;FALSE;FALSE;TRUE
0796_01;28.0;FALSE;TRUE;FALSE;FALSE;FALSE
0797_01;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
0798_01;38.0;FALSE;FALSE;TRUE;FALSE;FALSE
0799_01;29.0;FALSE;TRUE;FALSE;FALSE;TRUE
0802_01;1.0;FALSE;FALSE;TRUE;FALSE;FALSE
0805_01;36.0;FALSE;TRUE;FALSE;FALSE;TRUE
0806_01;31.0;TRUE;FALSE;FALSE;FALSE;TRUE
0806_02;1.0;TRUE;FALSE;FALSE;FALSE;TRUE
0808_01;31.0;TRUE;FALSE;FALSE;FALSE;TRUE
0809_01;10.0;FALSE;FALSE;TRUE;FALSE;TRUE
0809_02;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
0809_03;42.0;FALSE;FALSE;TRUE;FALSE;TRUE
0809_04;0.0;FALSE;FALSE;TRUE;FALSE;TRUE
0811_01;41.0;FALSE;FALSE;TRUE;FALSE;TRUE
0811_02;0.0;FALSE;FALSE;TRUE;FALSE;FALSE
0811_03;0.0;FALSE;FALSE;TRUE;FALSE;TRUE
0813_01;59.0;FALSE;FALSE;TRUE;FALSE;FALSE
0815_01;13.0;TRUE;FALSE;FALSE;FALSE;TRUE
0816_01;24.0;FALSE;TRUE;FALSE;FALSE;TRUE
0817_01;20.0;TRUE;FALSE;FALSE;FALSE;FALSE
0818_01;71.0;FALSE;TRUE;FALSE;FALSE;TRUE
0819_01;23.0;TRUE;FALSE;FALSE;FALSE;FALSE
0820_01;15.0;TRUE;FALSE;FALSE;FALSE;TRUE
0820_02;18.0;TRUE;FALSE;FALSE;FALSE;TRUE
0822_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
0823_01;4.0;TRUE;FALSE;FALSE;FALSE;FALSE
0823_02;42.0;TRUE;FALSE;FALSE;FALSE;TRUE
0824_01;51.0;FALSE;FALSE;TRUE;FALSE;TRUE
0825_01;13.0;TRUE;FALSE;FALSE;FALSE;FALSE
0826_01;27.0;TRUE;FALSE;FALSE;FALSE;TRUE
0828_01;42.0;TRUE;FALSE;FALSE;FALSE;TRUE
0828_02;41.0;TRUE;FALSE;FALSE;FALSE;TRUE
0829_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
0830_01;31.0;TRUE;FALSE;FALSE;FALSE;TRUE
0833_01;36.0;FALSE;TRUE;FALSE;FALSE;FALSE
0834_01;31.0;TRUE;FALSE;FALSE;FALSE;TRUE
0835_01;14.0;TRUE;FALSE;FALSE;FALSE;TRUE
0836_01;32.0;FALSE;FALSE;TRUE;FALSE;TRUE
0839_01;32.0;FALSE;TRUE;FALSE;FALSE;TRUE
0840_01;27.0;TRUE;FALSE;FALSE;FALSE;FALSE
0845_01;57.0;FALSE;TRUE;FALSE;FALSE;TRUE
0846_01;13.0;TRUE;FALSE;FALSE;FALSE;FALSE
0848_01;30.0;FALSE;FALSE;TRUE;FALSE;FALSE
0848_02;14.0;FALSE;FALSE;TRUE;FALSE;FALSE
0849_01;27.0;FALSE;TRUE;FALSE;FALSE;TRUE
0849_02;32.0;FALSE;TRUE;FALSE;FALSE;FALSE
0850_01;54.0;FALSE;FALSE;TRUE;FALSE;FALSE
0851_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
0853_01;38.0;FALSE;FALSE;FALSE;TRUE;FALSE
0859_01;32.0;TRUE;FALSE;FALSE;FALSE;FALSE
0860_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
0863_01;36.0;TRUE;FALSE;FALSE;FALSE;FALSE
0863_02;11.0;TRUE;FALSE;FALSE;FALSE;TRUE
0863_03;6.0;TRUE;FALSE;FALSE;FALSE;FALSE
0865_01;36.0;FALSE;TRUE;FALSE;FALSE;FALSE
0865_02;22.0;FALSE;TRUE;FALSE;FALSE;FALSE
0867_01;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
0868_01;37.0;TRUE;FALSE;FALSE;FALSE;FALSE
0869_01;55.0;TRUE;FALSE;FALSE;FALSE;TRUE
0870_01;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
0871_01;20.0;FALSE;TRUE;FALSE;FALSE;TRUE
0873_01;16.0;TRUE;FALSE;FALSE;FALSE;TRUE
